image,subject_id,code_path,mask_path,code_bits_count,valid_bits_ratio,gabor_frequency,status
fionar5.bmp,10_right,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\10_right_fionar5_iris_code.npy,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\10_right_fionar5_iris_mask.npy,2048,1.0,0.02454369260617026,ok
hockl1.bmp,11_left,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\11_left_hockl1_iris_code.npy,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\11_left_hockl1_iris_mask.npy,2048,1.0,0.02454369260617026,ok
hockl2.bmp,11_left,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\11_left_hockl2_iris_code.npy,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\11_left_hockl2_iris_mask.npy,2048,1.0,0.02454369260617026,ok
hockl3.bmp,11_left,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\11_left_hockl3_iris_code.npy,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\11_left_hockl3_iris_mask.npy,2048,1.0,0.02454369260617026,ok
hockl4.bmp,11_left,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\11_left_hockl4_iris_code.npy,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\11_left_hockl4_iris_mask.npy,2048,1.0,0.02454369260617026,ok
hockl5.bmp,11_left,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\11_left_hockl5_iris_code.npy,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\11_left_hockl5_iris_mask.npy,2048,1.0,0.02454369260617026,ok
hockr1.bmp,11_right,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\11_right_hockr1_iris_code.npy,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\11_right_hockr1_iris_mask.npy,2048,1.0,0.02454369260617026,ok
hockr2.bmp,11_right,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\11_right_hockr2_iris_code.npy,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\11_right_hockr2_iris_mask.npy,2048,1.0,0.02454369260617026,ok
hockr3.bmp,11_right,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\11_right_hockr3_iris_code.npy,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\11_right_hockr3_iris_mask.npy,2048,1.0,0.02454369260617026,ok
hockr4.bmp,11_right,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\11_right_hockr4_iris_code.npy,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\11_right_hockr4_iris_mask.npy,2048,1.0,0.02454369260617026,ok
hockr5.bmp,11_right,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\11_right_hockr5_iris_code.npy,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\11_right_hockr5_iris_mask.npy,2048,1.0,0.02454369260617026,ok
kelvinl1.bmp,12_left,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\12_left_kelvinl1_iris_code.npy,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\12_left_kelvinl1_iris_mask.npy,2048,1.0,0.02454369260617026,ok
kelvinl2.bmp,12_left,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\12_left_kelvinl2_iris_code.npy,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\12_left_kelvinl2_iris_mask.npy,2048,1.0,0.02454369260617026,ok
kelvinl3.bmp,12_left,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\12_left_kelvinl3_iris_code.npy,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\12_left_kelvinl3_iris_mask.npy,2048,1.0,0.02454369260617026,ok
kelvinl4.bmp,12_left,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\12_left_kelvinl4_iris_code.npy,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\12_left_kelvinl4_iris_mask.npy,2048,1.0,0.02454369260617026,ok
kelvinl5.bmp,12_left,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\12_left_kelvinl5_iris_code.npy,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\12_left_kelvinl5_iris_mask.npy,2048,1.0,0.02454369260617026,ok
kelvinr1.bmp,12_right,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\12_right_kelvinr1_iris_code.npy,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\12_right_kelvinr1_iris_mask.npy,2048,1.0,0.02454369260617026,ok
kelvinr2.bmp,12_right,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\12_right_kelvinr2_iris_code.npy,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\12_right_kelvinr2_iris_mask.npy,2048,1.0,0.02454369260617026,ok
kelvinr3.bmp,12_right,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\12_right_kelvinr3_iris_code.npy,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\12_right_kelvinr3_iris_mask.npy,2048,1.0,0.02454369260617026,ok
kelvinr4.bmp,12_right,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\12_right_kelvinr4_iris_code.npy,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\12_right_kelvinr4_iris_mask.npy,2048,1.0,0.02454369260617026,ok
kelvinr5.bmp,12_right,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\12_right_kelvinr5_iris_code.npy,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\12_right_kelvinr5_iris_mask.npy,2048,1.0,0.02454369260617026,ok
lec_1.bmp,13_left,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\13_left_lec_1_iris_code.npy,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\13_left_lec_1_iris_mask.npy,2048,1.0,0.02454369260617026,ok
lecl2.bmp,13_left,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\13_left_lecl2_iris_code.npy,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\13_left_lecl2_iris_mask.npy,2048,1.0,0.02454369260617026,ok
lecl3.bmp,13_left,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\13_left_lecl3_iris_code.npy,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\13_left_lecl3_iris_mask.npy,2048,1.0,0.02454369260617026,ok
lecl4.bmp,13_left,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\13_left_lecl4_iris_code.npy,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\13_left_lecl4_iris_mask.npy,2048,1.0,0.02454369260617026,ok
lecl5.bmp,13_left,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\13_left_lecl5_iris_code.npy,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\13_left_lecl5_iris_mask.npy,2048,1.0,0.02454369260617026,ok
lecr1.bmp,13_right,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\13_right_lecr1_iris_code.npy,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\13_right_lecr1_iris_mask.npy,2048,1.0,0.02454369260617026,ok
lecr2.bmp,13_right,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\13_right_lecr2_iris_code.npy,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\13_right_lecr2_iris_mask.npy,2048,1.0,0.02454369260617026,ok
lecr3.bmp,13_right,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\13_right_lecr3_iris_code.npy,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\13_right_lecr3_iris_mask.npy,2048,1.0,0.02454369260617026,ok
lecr4.bmp,13_right,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\13_right_lecr4_iris_code.npy,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\13_right_lecr4_iris_mask.npy,2048,1.0,0.02454369260617026,ok
lecr5.bmp,13_right,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\13_right_lecr5_iris_code.npy,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\13_right_lecr5_iris_mask.npy,2048,1.0,0.02454369260617026,ok
liujwl1.bmp,14_left,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\14_left_liujwl1_iris_code.npy,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\14_left_liujwl1_iris_mask.npy,2048,1.0,0.02454369260617026,ok
liujwl2.bmp,14_left,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\14_left_liujwl2_iris_code.npy,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\14_left_liujwl2_iris_mask.npy,2048,1.0,0.02454369260617026,ok
liujwl3.bmp,14_left,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\14_left_liujwl3_iris_code.npy,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\14_left_liujwl3_iris_mask.npy,2048,1.0,0.02454369260617026,ok
liujwl4.bmp,14_left,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\14_left_liujwl4_iris_code.npy,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\14_left_liujwl4_iris_mask.npy,2048,1.0,0.02454369260617026,ok
liujwl5.bmp,14_left,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\14_left_liujwl5_iris_code.npy,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\14_left_liujwl5_iris_mask.npy,2048,1.0,0.02454369260617026,ok
liujwr1.bmp,14_right,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\14_right_liujwr1_iris_code.npy,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\14_right_liujwr1_iris_mask.npy,2048,1.0,0.02454369260617026,ok
liujwr2.bmp,14_right,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\14_right_liujwr2_iris_code.npy,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\14_right_liujwr2_iris_mask.npy,2048,1.0,0.02454369260617026,ok
liujwr3.bmp,14_right,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\14_right_liujwr3_iris_code.npy,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\14_right_liujwr3_iris_mask.npy,2048,1.0,0.02454369260617026,ok
liujwr4.bmp,14_right,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\14_right_liujwr4_iris_code.npy,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\14_right_liujwr4_iris_mask.npy,2048,1.0,0.02454369260617026,ok
liujwr5.bmp,14_right,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\14_right_liujwr5_iris_code.npy,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\14_right_liujwr5_iris_mask.npy,2048,1.0,0.02454369260617026,ok
lokel1.bmp,15_left,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\15_left_lokel1_iris_code.npy,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\15_left_lokel1_iris_mask.npy,2048,1.0,0.02454369260617026,ok
lokel2.bmp,15_left,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\15_left_lokel2_iris_code.npy,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\15_left_lokel2_iris_mask.npy,2048,1.0,0.02454369260617026,ok
lokel3.bmp,15_left,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\15_left_lokel3_iris_code.npy,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\15_left_lokel3_iris_mask.npy,2048,1.0,0.02454369260617026,ok
lokel4.bmp,15_left,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\15_left_lokel4_iris_code.npy,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\15_left_lokel4_iris_mask.npy,2048,1.0,0.02454369260617026,ok
lokel5.bmp,15_left,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\15_left_lokel5_iris_code.npy,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\15_left_lokel5_iris_mask.npy,2048,1.0,0.02454369260617026,ok
loker1.bmp,15_right,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\15_right_loker1_iris_code.npy,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\15_right_loker1_iris_mask.npy,2048,1.0,0.02454369260617026,ok
loker2.bmp,15_right,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\15_right_loker2_iris_code.npy,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\15_right_loker2_iris_mask.npy,2048,1.0,0.02454369260617026,ok
loker3.bmp,15_right,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\15_right_loker3_iris_code.npy,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\15_right_loker3_iris_mask.npy,2048,1.0,0.02454369260617026,ok
loker4.bmp,15_right,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\15_right_loker4_iris_code.npy,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\15_right_loker4_iris_mask.npy,2048,1.0,0.02454369260617026,ok
loker5.bmp,15_right,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\15_right_loker5_iris_code.npy,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\15_right_loker5_iris_mask.npy,2048,1.0,0.02454369260617026,ok
lowyfl1.bmp,16_left,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\16_left_lowyfl1_iris_code.npy,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\16_left_lowyfl1_iris_mask.npy,2048,1.0,0.02454369260617026,ok
lowyfl2.bmp,16_left,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\16_left_lowyfl2_iris_code.npy,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\16_left_lowyfl2_iris_mask.npy,2048,1.0,0.02454369260617026,ok
lowyfl3.bmp,16_left,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\16_left_lowyfl3_iris_code.npy,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\16_left_lowyfl3_iris_mask.npy,2048,1.0,0.02454369260617026,ok
lowyfl4.bmp,16_left,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\16_left_lowyfl4_iris_code.npy,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\16_left_lowyfl4_iris_mask.npy,2048,1.0,0.02454369260617026,ok
lowyfl5.bmp,16_left,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\16_left_lowyfl5_iris_code.npy,C:\Studia\6 sem\biometria\projekt_2_koniec\rozpoznawanie-teczowki-biometria\results_mmu_small\kodowanie\16_left_lowyfl5_iris_mask.npy,2048,1.0,0.02454369260617026,ok
