image_a,image_b,subject_a,subject_b,hamming_distance,best_shift,valid_bits,is_genuine,accepted
aeval1.bmp,christinel1.bmp,1_left,6_left,0.24267578125,4,2048,False,False
aeval1.bmp,christinel2.bmp,1_left,6_left,0.24169921875,3,2048,False,False
aeval1.bmp,christinel3.bmp,1_left,6_left,0.2333984375,8,2048,False,False
aeval1.bmp,christinel4.bmp,1_left,6_left,0.24072265625,2,2048,False,False
aeval1.bmp,christinel5.bmp,1_left,6_left,0.22998046875,-1,2048,False,False
aeval1.bmp,christiner1.bmp,1_left,6_right,0.212890625,-5,2048,False,True
aeval1.bmp,christiner2.bmp,1_left,6_right,0.23828125,-4,2048,False,False
aeval1.bmp,christiner3.bmp,1_left,6_right,0.21923828125,-5,2048,False,False
aeval1.bmp,christiner4.bmp,1_left,6_right,0.2109375,-5,2048,False,True
aeval1.bmp,christiner5.bmp,1_left,6_right,0.23828125,-6,2048,False,False
aeval1.bmp,chualsl1.bmp,1_left,7_left,0.2265625,-6,2048,False,False
aeval1.bmp,chualsl2.bmp,1_left,7_left,0.2255859375,8,2048,False,False
aeval1.bmp,chualsl3.bmp,1_left,7_left,0.21728515625,6,2048,False,False
aeval1.bmp,chualsl4.bmp,1_left,7_left,0.22900390625,8,2048,False,False
aeval1.bmp,chualsl5.bmp,1_left,7_left,0.22509765625,1,2048,False,False
aeval1.bmp,chualsr1.bmp,1_left,7_right,0.2333984375,-8,2048,False,False
aeval1.bmp,chualsr2.bmp,1_left,7_right,0.2353515625,2,2048,False,False
aeval1.bmp,chualsr3.bmp,1_left,7_right,0.23486328125,6,2048,False,False
aeval1.bmp,chualsr4.bmp,1_left,7_right,0.2392578125,1,2048,False,False
aeval1.bmp,chualsr5.bmp,1_left,7_right,0.2255859375,3,2048,False,False
aeval1.bmp,eugenehol1.bmp,1_left,8_left,0.2373046875,4,2048,False,False
aeval1.bmp,eugenehol2.bmp,1_left,8_left,0.24169921875,-3,2048,False,False
aeval1.bmp,eugenehol3.bmp,1_left,8_left,0.23046875,-1,2048,False,False
aeval1.bmp,eugenehol4.bmp,1_left,8_left,0.22900390625,-4,2048,False,False
aeval1.bmp,eugenehol5.bmp,1_left,8_left,0.23583984375,3,2048,False,False
aeval1.bmp,eugenehor1.bmp,1_left,8_right,0.21533203125,-1,2048,False,True
aeval1.bmp,eugenehor2.bmp,1_left,8_right,0.20947265625,0,2048,False,True
aeval1.bmp,eugenehor3.bmp,1_left,8_right,0.2177734375,0,2048,False,False
aeval1.bmp,eugenehor4.bmp,1_left,8_right,0.251953125,6,2048,False,False
aeval1.bmp,eugenehor5.bmp,1_left,8_right,0.236328125,-4,2048,False,False
aeval1.bmp,fatmal1.bmp,1_left,9_left,0.2353515625,-3,2048,False,False
aeval1.bmp,fatmal2.bmp,1_left,9_left,0.251953125,0,2048,False,False
aeval1.bmp,fatmal3.bmp,1_left,9_left,0.23193359375,-8,2048,False,False
aeval1.bmp,fatmal4.bmp,1_left,9_left,0.2255859375,-8,2048,False,False
aeval1.bmp,fatmal5.bmp,1_left,9_left,0.2490234375,3,2048,False,False
aeval1.bmp,fatmar1.bmp,1_left,9_right,0.2333984375,3,2048,False,False
aeval1.bmp,fatmar2.bmp,1_left,9_right,0.2216796875,8,2048,False,False
aeval1.bmp,fatmar3.bmp,1_left,9_right,0.24462890625,3,2048,False,False
aeval1.bmp,fatmar4.bmp,1_left,9_right,0.220703125,6,2048,False,False
aeval1.bmp,fatmar5.bmp,1_left,9_right,0.24560546875,-3,2048,False,False
aeval2.bmp,aeval3.bmp,1_left,1_left,0.1455078125,0,2048,True,True
aeval2.bmp,aeval4.bmp,1_left,1_left,0.1103515625,0,2048,True,True
aeval2.bmp,aeval5.bmp,1_left,1_left,0.103515625,1,2048,True,True
aeval2.bmp,aevar1.bmp,1_left,1_right,0.23779296875,-3,2048,False,False
aeval2.bmp,aevar2.bmp,1_left,1_right,0.2412109375,3,2048,False,False
aeval2.bmp,aevar3.bmp,1_left,1_right,0.2373046875,8,2048,False,False
aeval2.bmp,aevar4.bmp,1_left,1_right,0.228515625,-3,2048,False,False
aeval2.bmp,aevar5.bmp,1_left,1_right,0.2314453125,-1,2048,False,False
aeval2.bmp,fional1.bmp,1_left,10_left,0.25439453125,-8,2048,False,False
aeval2.bmp,fional2.bmp,1_left,10_left,0.2451171875,-6,2048,False,False
aeval2.bmp,fional3.bmp,1_left,10_left,0.2490234375,8,2048,False,False
aeval2.bmp,fional4.bmp,1_left,10_left,0.2392578125,-4,2048,False,False
aeval2.bmp,fional5.bmp,1_left,10_left,0.2451171875,8,2048,False,False
aeval2.bmp,fionar1.bmp,1_left,10_right,0.216796875,2,2048,False,False
aeval2.bmp,fionar2.bmp,1_left,10_right,0.23583984375,3,2048,False,False
aeval2.bmp,fionar3.bmp,1_left,10_right,0.23681640625,3,2048,False,False
aeval2.bmp,fionar4.bmp,1_left,10_right,0.24609375,0,2048,False,False
aeval2.bmp,fionar5.bmp,1_left,10_right,0.22607421875,3,2048,False,False
aeval2.bmp,hockl1.bmp,1_left,11_left,0.24169921875,-4,2048,False,False
aeval2.bmp,hockl2.bmp,1_left,11_left,0.2236328125,-4,2048,False,False
aeval2.bmp,hockl3.bmp,1_left,11_left,0.2294921875,-8,2048,False,False
aeval2.bmp,hockl4.bmp,1_left,11_left,0.2158203125,-3,2048,False,True
aeval2.bmp,hockl5.bmp,1_left,11_left,0.24853515625,4,2048,False,False
aeval2.bmp,hockr1.bmp,1_left,11_right,0.2490234375,-8,2048,False,False
aeval2.bmp,hockr2.bmp,1_left,11_right,0.24951171875,4,2048,False,False
aeval2.bmp,hockr3.bmp,1_left,11_right,0.23876953125,-2,2048,False,False
aeval2.bmp,hockr4.bmp,1_left,11_right,0.24755859375,-7,2048,False,False
aeval2.bmp,hockr5.bmp,1_left,11_right,0.23193359375,-8,2048,False,False
aeval2.bmp,kelvinl1.bmp,1_left,12_left,0.2109375,-3,2048,False,True
aeval2.bmp,kelvinl2.bmp,1_left,12_left,0.224609375,-4,2048,False,False
aeval2.bmp,kelvinl3.bmp,1_left,12_left,0.24072265625,-7,2048,False,False
aeval2.bmp,kelvinl4.bmp,1_left,12_left,0.21435546875,-1,2048,False,True
aeval2.bmp,kelvinl5.bmp,1_left,12_left,0.23388671875,2,2048,False,False
aeval2.bmp,kelvinr1.bmp,1_left,12_right,0.2314453125,-6,2048,False,False
aeval2.bmp,kelvinr2.bmp,1_left,12_right,0.2548828125,-4,2048,False,False
aeval2.bmp,kelvinr3.bmp,1_left,12_right,0.248046875,-8,2048,False,False
aeval2.bmp,kelvinr4.bmp,1_left,12_right,0.23779296875,8,2048,False,False
aeval2.bmp,kelvinr5.bmp,1_left,12_right,0.24365234375,-4,2048,False,False
aeval2.bmp,lec_1.bmp,1_left,13_left,0.23681640625,-8,2048,False,False
aeval2.bmp,lecl2.bmp,1_left,13_left,0.2412109375,-6,2048,False,False
aeval2.bmp,lecl3.bmp,1_left,13_left,0.24658203125,-4,2048,False,False
aeval2.bmp,lecl4.bmp,1_left,13_left,0.24365234375,3,2048,False,False
aeval2.bmp,lecl5.bmp,1_left,13_left,0.22509765625,-8,2048,False,False
aeval2.bmp,lecr1.bmp,1_left,13_right,0.236328125,0,2048,False,False
aeval2.bmp,lecr2.bmp,1_left,13_right,0.22998046875,6,2048,False,False
aeval2.bmp,lecr3.bmp,1_left,13_right,0.23388671875,8,2048,False,False
aeval2.bmp,lecr4.bmp,1_left,13_right,0.2333984375,8,2048,False,False
aeval2.bmp,lecr5.bmp,1_left,13_right,0.2294921875,8,2048,False,False
aeval2.bmp,liujwl1.bmp,1_left,14_left,0.22412109375,-1,2048,False,False
aeval2.bmp,liujwl2.bmp,1_left,14_left,0.22216796875,0,2048,False,False
aeval2.bmp,liujwl3.bmp,1_left,14_left,0.22119140625,-4,2048,False,False
aeval2.bmp,liujwl4.bmp,1_left,14_left,0.2216796875,-5,2048,False,False
aeval2.bmp,liujwl5.bmp,1_left,14_left,0.2294921875,4,2048,False,False
aeval2.bmp,liujwr1.bmp,1_left,14_right,0.20263671875,-8,2048,False,True
aeval2.bmp,liujwr2.bmp,1_left,14_right,0.19482421875,-1,2048,False,True
aeval2.bmp,liujwr3.bmp,1_left,14_right,0.22900390625,-8,2048,False,False
aeval2.bmp,liujwr4.bmp,1_left,14_right,0.2138671875,-8,2048,False,True
aeval2.bmp,liujwr5.bmp,1_left,14_right,0.21435546875,-1,2048,False,True
aeval2.bmp,lokel1.bmp,1_left,15_left,0.22705078125,6,2048,False,False
aeval2.bmp,lokel2.bmp,1_left,15_left,0.248046875,7,2048,False,False
aeval2.bmp,lokel3.bmp,1_left,15_left,0.24951171875,8,2048,False,False
aeval2.bmp,lokel4.bmp,1_left,15_left,0.23583984375,8,2048,False,False
aeval2.bmp,lokel5.bmp,1_left,15_left,0.25146484375,4,2048,False,False
aeval2.bmp,loker1.bmp,1_left,15_right,0.224609375,4,2048,False,False
aeval2.bmp,loker2.bmp,1_left,15_right,0.216796875,0,2048,False,False
aeval2.bmp,loker3.bmp,1_left,15_right,0.224609375,1,2048,False,False
aeval2.bmp,loker4.bmp,1_left,15_right,0.2138671875,2,2048,False,True
aeval2.bmp,loker5.bmp,1_left,15_right,0.2265625,1,2048,False,False
aeval2.bmp,lowyfl1.bmp,1_left,16_left,0.205078125,1,2048,False,True
aeval2.bmp,lowyfl2.bmp,1_left,16_left,0.23681640625,-6,2048,False,False
aeval2.bmp,lowyfl3.bmp,1_left,16_left,0.21826171875,0,2048,False,False
aeval2.bmp,lowyfl4.bmp,1_left,16_left,0.2470703125,-1,2048,False,False
aeval2.bmp,lowyfl5.bmp,1_left,16_left,0.21630859375,2,2048,False,False
aeval2.bmp,lowyfr1.bmp,1_left,16_right,0.2177734375,-3,2048,False,False
aeval2.bmp,lowyfr2.bmp,1_left,16_right,0.20703125,-6,2048,False,True
aeval2.bmp,lowyfr3.bmp,1_left,16_right,0.24609375,-2,2048,False,False
aeval2.bmp,lowyfr4.bmp,1_left,16_right,0.22265625,2,2048,False,False
aeval2.bmp,lowyfr5.bmp,1_left,16_right,0.244140625,-6,2048,False,False
aeval2.bmp,lpjl1.bmp,1_left,17_left,0.224609375,7,2048,False,False
aeval2.bmp,lpjl2.bmp,1_left,17_left,0.2119140625,5,2048,False,True
aeval2.bmp,lpjl3.bmp,1_left,17_left,0.22607421875,3,2048,False,False
aeval2.bmp,lpjl4.bmp,1_left,17_left,0.24072265625,0,2048,False,False
aeval2.bmp,lpjl5.bmp,1_left,17_left,0.22900390625,-3,2048,False,False
aeval2.bmp,lpjr1.bmp,1_left,17_right,0.22998046875,-1,2048,False,False
aeval2.bmp,lpjr2.bmp,1_left,17_right,0.2353515625,1,2048,False,False
aeval2.bmp,lpjr3.bmp,1_left,17_right,0.23388671875,-8,2048,False,False
aeval2.bmp,lpjr4.bmp,1_left,17_right,0.2333984375,-8,2048,False,False
aeval2.bmp,lpjr5.bmp,1_left,17_right,0.23291015625,8,2048,False,False
aeval2.bmp,mahskl1.bmp,1_left,18_left,0.208984375,-2,2048,False,True
aeval2.bmp,mahskl2.bmp,1_left,18_left,0.21337890625,-3,2048,False,True
aeval2.bmp,mahskl3.bmp,1_left,18_left,0.21533203125,0,2048,False,True
aeval2.bmp,mahskl4.bmp,1_left,18_left,0.20849609375,-7,2048,False,True
aeval2.bmp,mahskl5.bmp,1_left,18_left,0.23583984375,8,2048,False,False
aeval2.bmp,mahskr1.bmp,1_left,18_right,0.21435546875,-6,2048,False,True
aeval2.bmp,mahskr2.bmp,1_left,18_right,0.23095703125,-6,2048,False,False
aeval2.bmp,mahskr3.bmp,1_left,18_right,0.2041015625,-7,2048,False,True
aeval2.bmp,mahskr4.bmp,1_left,18_right,0.22998046875,-6,2048,False,False
aeval2.bmp,mahskr5.bmp,1_left,18_right,0.24267578125,-5,2048,False,False
aeval2.bmp,maranl1.bmp,1_left,19_left,0.23583984375,-6,2048,False,False
aeval2.bmp,maranl2.bmp,1_left,19_left,0.2333984375,-3,2048,False,False
aeval2.bmp,maranl3.bmp,1_left,19_left,0.240234375,-3,2048,False,False
aeval2.bmp,maranl4.bmp,1_left,19_left,0.2421875,0,2048,False,False
aeval2.bmp,maranl5.bmp,1_left,19_left,0.2451171875,-1,2048,False,False
aeval2.bmp,maranr1.bmp,1_left,19_right,0.25146484375,8,2048,False,False
aeval2.bmp,maranr2.bmp,1_left,19_right,0.255859375,8,2048,False,False
aeval2.bmp,maranr3.bmp,1_left,19_right,0.23974609375,8,2048,False,False
aeval2.bmp,maranr4.bmp,1_left,19_right,0.25048828125,6,2048,False,False
aeval2.bmp,maranr5.bmp,1_left,19_right,0.25341796875,-8,2048,False,False
aeval2.bmp,bryanl1.bmp,1_left,2_left,0.2119140625,-4,2048,False,True
aeval2.bmp,bryanl2.bmp,1_left,2_left,0.22119140625,-1,2048,False,False
aeval2.bmp,bryanl3.bmp,1_left,2_left,0.23291015625,-6,2048,False,False
aeval2.bmp,bryanl4.bmp,1_left,2_left,0.236328125,-1,2048,False,False
aeval2.bmp,bryanl5.bmp,1_left,2_left,0.232421875,5,2048,False,False
aeval2.bmp,bryanr1.bmp,1_left,2_right,0.23388671875,-2,2048,False,False
aeval2.bmp,bryanr2.bmp,1_left,2_right,0.23486328125,-2,2048,False,False
aeval2.bmp,bryanr3.bmp,1_left,2_right,0.22216796875,-4,2048,False,False
aeval2.bmp,bryanr4.bmp,1_left,2_right,0.240234375,-5,2048,False,False
aeval2.bmp,bryanr5.bmp,1_left,2_right,0.21875,-1,2048,False,False
aeval2.bmp,masl1.bmp,1_left,20_left,0.23046875,3,2048,False,False
aeval2.bmp,masl2.bmp,1_left,20_left,0.19921875,6,2048,False,True
aeval2.bmp,masl3.bmp,1_left,20_left,0.23876953125,3,2048,False,False
aeval2.bmp,masl4.bmp,1_left,20_left,0.2119140625,5,2048,False,True
aeval2.bmp,masl5.bmp,1_left,20_left,0.2265625,5,2048,False,False
aeval2.bmp,masr1.bmp,1_left,20_right,0.24267578125,4,2048,False,False
aeval2.bmp,masr2.bmp,1_left,20_right,0.23876953125,8,2048,False,False
