threshold,far,frr
0.061000000685453415,0.0,1.0
0.06199999898672104,0.0,1.0
0.06300000101327896,0.0,1.0
0.06400000303983688,0.0,1.0
0.06499999761581421,0.0,1.0
0.06599999964237213,0.0,1.0
0.06700000166893005,0.0,1.0
0.06800000369548798,0.0,1.0
0.0689999982714653,0.0,1.0
0.07000000029802322,0.0,1.0
0.07100000232458115,0.0,1.0
0.07199999690055847,0.0,0.9975000023841858
0.0729999989271164,0.0,0.9975000023841858
0.07400000095367432,0.0,0.9975000023841858
0.07500000298023224,0.0,0.9975000023841858
0.07599999755620956,0.0,0.9975000023841858
0.07699999958276749,0.0,0.9975000023841858
0.07800000160932541,0.0,0.9975000023841858
0.07900000363588333,0.0,0.9975000023841858
0.07999999821186066,0.0,0.9975000023841858
0.08100000023841858,0.0,0.9975000023841858
0.0820000022649765,0.0,0.9975000023841858
0.08299999684095383,0.0,0.9950000047683716
0.08399999886751175,0.0,0.9950000047683716
0.08500000089406967,0.0,0.9950000047683716
0.0860000029206276,0.0,0.9925000071525574
0.08699999749660492,0.0,0.9925000071525574
0.08799999952316284,0.0,0.9925000071525574
0.08900000154972076,0.0,0.9925000071525574
0.09000000357627869,0.0,0.9900000095367432
0.09099999815225601,0.0,0.9900000095367432
0.09200000017881393,0.0,0.9850000143051147
0.09300000220537186,0.0,0.9825000166893005
0.09399999678134918,0.0,0.9800000190734863
0.0949999988079071,0.0,0.9800000190734863
0.09600000083446503,0.0,0.9800000190734863
0.09700000286102295,0.0,0.9775000214576721
0.09799999743700027,0.0,0.9775000214576721
0.0989999994635582,0.0,0.9750000238418579
0.10000000149011612,0.0,0.9750000238418579
0.10100000351667404,0.0,0.9725000262260437
0.10199999809265137,0.0,0.9700000286102295
0.10300000011920929,0.0,0.9700000286102295
0.10400000214576721,0.0,0.9649999737739563
0.10499999672174454,0.0,0.9624999761581421
0.10599999874830246,0.0,0.9599999785423279
0.10700000077486038,0.0,0.9599999785423279
0.1080000028014183,0.0,0.9524999856948853
0.10899999737739563,0.0,0.949999988079071
0.10999999940395355,0.0,0.949999988079071
0.11100000143051147,0.0,0.9474999904632568
0.1120000034570694,0.0,0.9399999976158142
0.11299999803304672,0.0,0.9350000023841858
0.11400000005960464,0.0,0.9325000047683716
0.11500000208616257,0.0,0.9200000166893005
0.11599999666213989,0.0,0.9200000166893005
0.11699999868869781,0.0,0.9175000190734863
0.11800000071525574,0.0,0.9150000214576721
0.11900000274181366,0.0,0.9125000238418579
0.11999999731779099,0.0,0.9075000286102295
0.12099999934434891,0.0,0.9049999713897705
0.12200000137090683,0.0,0.9024999737739563
0.12300000339746475,0.0,0.8999999761581421
0.12399999797344208,0.0,0.8949999809265137
0.125,0.0,0.8924999833106995
0.12600000202655792,0.0,0.887499988079071
0.12700000405311584,0.0,0.8774999976158142
0.12800000607967377,0.0,0.8725000023841858
0.1289999932050705,0.0,0.8725000023841858
0.12999999523162842,0.0,0.8675000071525574
0.13099999725818634,0.0,0.862500011920929
0.13199999928474426,0.0,0.862500011920929
0.13300000131130219,0.0,0.8600000143051147
0.1340000033378601,0.0,0.8575000166893005
0.13500000536441803,0.0,0.8550000190734863
0.13600000739097595,0.0,0.8450000286102295
0.13699999451637268,0.0,0.8424999713897705
0.1379999965429306,0.0,0.8349999785423279
0.13899999856948853,0.0,0.824999988079071
0.14000000059604645,0.0,0.8149999976158142
0.14100000262260437,0.0,0.8075000047683716
0.1420000046491623,0.0,0.8050000071525574
0.14300000667572021,5.1282051572343335e-05,0.7950000166893005
0.14399999380111694,5.1282051572343335e-05,0.7925000190734863
0.14499999582767487,5.1282051572343335e-05,0.7850000262260437
0.1459999978542328,5.1282051572343335e-05,0.7724999785423279
0.1469999998807907,5.1282051572343335e-05,0.7724999785423279
0.14800000190734863,5.1282051572343335e-05,0.7549999952316284
0.14900000393390656,5.1282051572343335e-05,0.75
0.15000000596046448,5.1282051572343335e-05,0.737500011920929
0.1509999930858612,5.1282051572343335e-05,0.7275000214576721
0.15199999511241913,5.1282051572343335e-05,0.7225000262260437
0.15299999713897705,5.1282051572343335e-05,0.7174999713897705
0.15399999916553497,5.1282051572343335e-05,0.7124999761581421
0.1550000011920929,5.1282051572343335e-05,0.7024999856948853
0.15600000321865082,5.1282051572343335e-05,0.6949999928474426
0.15700000524520874,5.1282051572343335e-05,0.6875
0.15800000727176666,5.1282051572343335e-05,0.6800000071525574
0.1589999943971634,5.1282051572343335e-05,0.6700000166893005
0.1599999964237213,5.1282051572343335e-05,0.6675000190734863
0.16099999845027924,5.1282051572343335e-05,0.6650000214576721
0.16200000047683716,5.1282051572343335e-05,0.6549999713897705
0.16300000250339508,5.1282051572343335e-05,0.6524999737739563
0.164000004529953,5.1282051572343335e-05,0.6524999737739563
0.16500000655651093,0.0001538461510790512,0.6474999785423279
0.16599999368190765,0.00020512820628937334,0.6449999809265137
0.16699999570846558,0.00025641024694778025,0.6324999928474426
0.1679999977350235,0.0003076923021581024,0.6225000023841858
0.16899999976158142,0.00035897435736842453,0.6075000166893005
0.17000000178813934,0.00035897435736842453,0.6050000190734863
0.17100000381469727,0.0004102564125787467,0.5899999737739563
0.1720000058412552,0.0004615384677890688,0.5849999785423279
0.17299999296665192,0.0005641025491058826,0.5699999928474426
0.17399999499320984,0.0006153846043162048,0.5575000047683716
0.17499999701976776,0.0006666666595265269,0.550000011920929
0.17599999904632568,0.0009743589907884598,0.5475000143051147
0.1770000010728836,0.0012307692086324096,0.5350000262260437
0.17800000309944153,0.001384615432471037,0.5274999737739563
0.17900000512599945,0.001743589760735631,0.5224999785423279
0.18000000715255737,0.0020000000949949026,0.5074999928474426
0.1809999942779541,0.002205128315836191,0.5049999952316284
0.18199999630451202,0.002461538417264819,0.5024999976158142
0.18299999833106995,0.003076923079788685,0.4925000071525574
0.18400000035762787,0.003487179521471262,0.48750001192092896
0.1850000023841858,0.004102563951164484,0.47999998927116394
0.1860000044107437,0.004358974285423756,0.4724999964237213
0.18700000643730164,0.005025641061365604,0.4650000035762787
0.18799999356269836,0.006615384481847286,0.46000000834465027
0.1889999955892563,0.007589743472635746,0.46000000834465027
0.1899999976158142,0.008666666224598885,0.45500001311302185
0.19099999964237213,0.010205128230154514,0.4350000023841858
0.19200000166893005,0.011794871650636196,0.42250001430511475
0.19300000369548798,0.013897435739636421,0.4124999940395355
0.1940000057220459,0.01584615372121334,0.4050000011920929
0.19499999284744263,0.01876923069357872,0.39500001072883606
0.19599999487400055,0.02138461545109749,0.38999998569488525
0.19699999690055847,0.0237948726862669,0.38499999046325684
0.1979999989271164,0.027589743956923485,0.3774999976158142
0.19900000095367432,0.03092307783663273,0.3675000071525574
0.20000000298023224,0.03476922959089279,0.36250001192092896
0.20100000500679016,0.04097435995936394,0.35499998927116394
0.20200000703334808,0.045897435396909714,0.3474999964237213
0.2029999941587448,0.05194871872663498,0.3375000059604645
0.20399999618530273,0.058153845369815826,0.33000001311302185
0.20499999821186066,0.06456410139799118,0.3199999928474426
0.20600000023841858,0.07087179273366928,0.3174999952316284
0.2070000022649765,0.07851281762123108,0.3125
0.20800000429153442,0.08748717606067657,0.3075000047683716
0.20900000631809235,0.1020512804389,0.29249998927116394
0.20999999344348907,0.11389743536710739,0.2775000035762787
0.210999995470047,0.12435897439718246,0.26249998807907104
0.21199999749660492,0.1362564116716385,0.25999999046325684
0.21299999952316284,0.1508205085992813,0.2549999952316284
0.21400000154972076,0.16364102065563202,0.24500000476837158
0.2150000035762787,0.17733334004878998,0.23749999701976776
0.2160000056028366,0.19430768489837646,0.22750000655651093
0.21699999272823334,0.21148717403411865,0.21250000596046448
0.21799999475479126,0.23169231414794922,0.19750000536441803
0.21899999678134918,0.2511794865131378,0.19249999523162842
0.2199999988079071,0.2704615294933319,0.18250000476837158
0.22100000083446503,0.29235896468162537,0.17499999701976776
0.22200000286102295,0.3168717920780182,0.16750000417232513
0.22300000488758087,0.3404615521430969,0.16500000655651093
0.2240000069141388,0.3646666705608368,0.1550000011920929
0.22499999403953552,0.39035898447036743,0.14499999582767487
0.22599999606609344,0.41846153140068054,0.13750000298023224
0.22699999809265137,0.4489743709564209,0.13500000536441803
0.2280000001192093,0.47810256481170654,0.1274999976158142
0.2290000021457672,0.508307695388794,0.125
0.23000000417232513,0.5559487342834473,0.125
0.23100000619888306,0.5857436060905457,0.11999999731779099
0.23199999332427979,0.615538477897644,0.10499999672174454
0.2329999953508377,0.6471282243728638,0.0949999988079071
0.23399999737739563,0.6756410002708435,0.09000000357627869
0.23499999940395355,0.7043076753616333,0.06750000268220901
0.23600000143051147,0.732769250869751,0.06750000268220901
0.2370000034570694,0.7617436051368713,0.05999999865889549
0.23800000548362732,0.7879999876022339,0.054999999701976776
0.23899999260902405,0.8118974566459656,0.05249999836087227
0.23999999463558197,0.8320000171661377,0.04500000178813934
0.2409999966621399,0.8510769009590149,0.03999999910593033
0.24199999868869781,0.8688204884529114,0.03750000149011612
0.24300000071525574,0.8847692012786865,0.03500000014901161
0.24400000274181366,0.8987179398536682,0.032499998807907104
0.24500000476837158,0.9127692580223083,0.027499999850988388
0.2460000067949295,0.9259487390518188,0.019999999552965164
0.24699999392032623,0.9379487037658691,0.019999999552965164
0.24799999594688416,0.9456923007965088,0.019999999552965164
0.24899999797344208,0.9547692537307739,0.014999999664723873
0.25,0.9645640850067139,0.009999999776482582
0.25099998712539673,0.9705128073692322,0.009999999776482582
0.25200000405311584,0.9765641093254089,0.007499999832361937
0.2529999911785126,0.9805641174316406,0.007499999832361937
0.2540000081062317,0.9841538667678833,0.007499999832361937
0.2549999952316284,0.9871281981468201,0.007499999832361937
0.25600001215934753,0.9897435903549194,0.007499999832361937
0.25699999928474426,0.9919487237930298,0.007499999832361937
0.257999986410141,0.9934359192848206,0.007499999832361937
0.2590000033378601,0.9949230551719666,0.007499999832361937
0.25999999046325684,0.9959999918937683,0.007499999832361937
0.26100000739097595,0.9968205094337463,0.0024999999441206455
0.2619999945163727,0.9975384473800659,0.0024999999441206455
0.2630000114440918,0.9981538653373718,0.0024999999441206455
0.2639999985694885,0.9983077049255371,0.0
0.26499998569488525,0.9988204836845398,0.0
0.26600000262260437,0.9988718032836914,0.0
0.2669999897480011,0.9990769028663635,0.0
0.2680000066757202,0.9992820620536804,0.0
0.26899999380111694,0.9993333220481873,0.0
0.27000001072883606,0.9995384812355042,0.0
0.2709999978542328,0.999589741230011,0.0
0.2720000147819519,0.9996410012245178,0.0
0.27300000190734863,0.9997435808181763,0.0
0.27399998903274536,0.9998461604118347,0.0
0.2750000059604645,0.9998461604118347,0.0
0.2759999930858612,0.9998974204063416,0.0
0.2770000100135803,0.9998974204063416,0.0
0.27799999713897705,0.9998974204063416,0.0
0.27900001406669617,0.9998974204063416,0.0
0.2800000011920929,0.9999487400054932,0.0
0.2809999883174896,0.9999487400054932,0.0
0.28200000524520874,0.9999487400054932,0.0
0.28299999237060547,0.9999487400054932,0.0
0.2840000092983246,0.9999487400054932,0.0
0.2849999964237213,1.0,0.0
0.28600001335144043,1.0,0.0
0.28700000047683716,1.0,0.0
0.2879999876022339,1.0,0.0
0.289000004529953,1.0,0.0
0.28999999165534973,1.0,0.0
0.29100000858306885,1.0,0.0
0.2919999957084656,1.0,0.0
0.2930000126361847,1.0,0.0
0.2939999997615814,1.0,0.0
0.29499998688697815,1.0,0.0
0.29600000381469727,1.0,0.0
0.296999990940094,1.0,0.0
0.2980000078678131,1.0,0.0
0.29899999499320984,1.0,0.0
0.30000001192092896,1.0,0.0
0.3009999990463257,1.0,0.0
0.3019999861717224,1.0,0.0
0.30300000309944153,1.0,0.0
0.30399999022483826,1.0,0.0
0.3050000071525574,1.0,0.0
0.3059999942779541,1.0,0.0
0.3070000112056732,1.0,0.0
0.30799999833106995,1.0,0.0
0.3089999854564667,1.0,0.0
0.3100000023841858,1.0,0.0
0.3109999895095825,1.0,0.0
0.31200000643730164,1.0,0.0
0.31299999356269836,1.0,0.0
0.3140000104904175,1.0,0.0
0.3149999976158142,1.0,0.0
0.3160000145435333,1.0,0.0
0.31700000166893005,1.0,0.0
0.3179999887943268,1.0,0.0
0.3190000057220459,1.0,0.0
0.3199999928474426,1.0,0.0
0.32100000977516174,1.0,0.0
0.32199999690055847,1.0,0.0
0.3230000138282776,1.0,0.0
0.3240000009536743,1.0,0.0
0.32499998807907104,1.0,0.0
0.32600000500679016,1.0,0.0
0.3269999921321869,1.0,0.0
0.328000009059906,1.0,0.0
0.32899999618530273,1.0,0.0
0.33000001311302185,1.0,0.0
0.3310000002384186,1.0,0.0
0.3319999873638153,1.0,0.0
0.3330000042915344,1.0,0.0
0.33399999141693115,1.0,0.0
0.33500000834465027,1.0,0.0
0.335999995470047,1.0,0.0
0.3370000123977661,1.0,0.0
0.33799999952316284,1.0,0.0
0.33899998664855957,1.0,0.0
0.3400000035762787,1.0,0.0
0.3409999907016754,1.0,0.0
0.34200000762939453,1.0,0.0
0.34299999475479126,1.0,0.0
0.3440000116825104,1.0,0.0
0.3449999988079071,1.0,0.0
0.34599998593330383,1.0,0.0
0.34700000286102295,1.0,0.0
0.3479999899864197,1.0,0.0
0.3490000069141388,1.0,0.0
0.3499999940395355,1.0,0.0
0.35100001096725464,1.0,0.0
0.35199999809265137,1.0,0.0
0.3529999852180481,1.0,0.0
0.3540000021457672,1.0,0.0
0.35499998927116394,1.0,0.0
0.35600000619888306,1.0,0.0
0.3569999933242798,1.0,0.0
0.3580000102519989,1.0,0.0
0.35899999737739563,1.0,0.0
0.36000001430511475,1.0,0.0
0.3610000014305115,1.0,0.0
0.3619999885559082,1.0,0.0
0.3630000054836273,1.0,0.0
0.36399999260902405,1.0,0.0
0.36500000953674316,1.0,0.0
0.3659999966621399,1.0,0.0
0.367000013589859,1.0,0.0
0.36800000071525574,1.0,0.0
0.36899998784065247,1.0,0.0
0.3700000047683716,1.0,0.0
0.3709999918937683,1.0,0.0
0.3720000088214874,1.0,0.0
0.37299999594688416,1.0,0.0
0.37400001287460327,1.0,0.0
0.375,1.0,0.0
0.37599998712539673,1.0,0.0
0.37700000405311584,1.0,0.0
0.3779999911785126,1.0,0.0
0.3790000081062317,1.0,0.0
0.3799999952316284,1.0,0.0
0.38100001215934753,1.0,0.0
0.38199999928474426,1.0,0.0
0.382999986410141,1.0,0.0
0.3840000033378601,1.0,0.0
0.38499999046325684,1.0,0.0
0.38600000739097595,1.0,0.0
0.3869999945163727,1.0,0.0
0.3880000114440918,1.0,0.0
0.3889999985694885,1.0,0.0
0.38999998569488525,1.0,0.0
0.39100000262260437,1.0,0.0
0.3919999897480011,1.0,0.0
0.3930000066757202,1.0,0.0
0.39399999380111694,1.0,0.0
0.39500001072883606,1.0,0.0
0.3959999978542328,1.0,0.0
0.3970000147819519,1.0,0.0
0.39800000190734863,1.0,0.0
0.39899998903274536,1.0,0.0
0.4000000059604645,1.0,0.0
0.4009999930858612,1.0,0.0
0.4020000100135803,1.0,0.0
0.40299999713897705,1.0,0.0
0.40400001406669617,1.0,0.0
0.4050000011920929,1.0,0.0
0.4059999883174896,1.0,0.0
0.40700000524520874,1.0,0.0
0.40799999237060547,1.0,0.0
0.4090000092983246,1.0,0.0
0.4099999964237213,1.0,0.0
0.41100001335144043,1.0,0.0
0.41200000047683716,1.0,0.0
0.4129999876022339,1.0,0.0
0.414000004529953,1.0,0.0
0.41499999165534973,1.0,0.0
0.41600000858306885,1.0,0.0
0.4169999957084656,1.0,0.0
0.4180000126361847,1.0,0.0
0.4189999997615814,1.0,0.0
0.41999998688697815,1.0,0.0
0.42100000381469727,1.0,0.0
0.421999990940094,1.0,0.0
0.4230000078678131,1.0,0.0
0.42399999499320984,1.0,0.0
0.42500001192092896,1.0,0.0
0.4259999990463257,1.0,0.0
0.4269999861717224,1.0,0.0
0.42800000309944153,1.0,0.0
0.42899999022483826,1.0,0.0
0.4300000071525574,1.0,0.0
0.4309999942779541,1.0,0.0
0.4320000112056732,1.0,0.0
0.43299999833106995,1.0,0.0
0.4339999854564667,1.0,0.0
0.4350000023841858,1.0,0.0
0.4359999895095825,1.0,0.0
0.43700000643730164,1.0,0.0
0.43799999356269836,1.0,0.0
0.4390000104904175,1.0,0.0
0.4399999976158142,1.0,0.0
0.4410000145435333,1.0,0.0
0.44200000166893005,1.0,0.0
0.4429999887943268,1.0,0.0
0.4440000057220459,1.0,0.0
0.4449999928474426,1.0,0.0
0.44600000977516174,1.0,0.0
0.44699999690055847,1.0,0.0
0.4480000138282776,1.0,0.0
0.4490000009536743,1.0,0.0
0.44999998807907104,1.0,0.0
0.45100000500679016,1.0,0.0
0.4519999921321869,1.0,0.0
0.453000009059906,1.0,0.0
0.45399999618530273,1.0,0.0
0.45500001311302185,1.0,0.0
0.4560000002384186,1.0,0.0
0.4569999873638153,1.0,0.0
0.4580000042915344,1.0,0.0
0.45899999141693115,1.0,0.0
0.46000000834465027,1.0,0.0
0.460999995470047,1.0,0.0
0.4620000123977661,1.0,0.0
0.46299999952316284,1.0,0.0
0.46399998664855957,1.0,0.0
0.4650000035762787,1.0,0.0
0.4659999907016754,1.0,0.0
0.46700000762939453,1.0,0.0
0.46799999475479126,1.0,0.0
0.4690000116825104,1.0,0.0
0.4699999988079071,1.0,0.0
0.47099998593330383,1.0,0.0
0.47200000286102295,1.0,0.0
0.4729999899864197,1.0,0.0
0.4740000069141388,1.0,0.0
0.4749999940395355,1.0,0.0
0.47600001096725464,1.0,0.0
0.47699999809265137,1.0,0.0
0.4779999852180481,1.0,0.0
0.4790000021457672,1.0,0.0
0.47999998927116394,1.0,0.0
0.48100000619888306,1.0,0.0
0.4819999933242798,1.0,0.0
0.4830000102519989,1.0,0.0
0.48399999737739563,1.0,0.0
0.48500001430511475,1.0,0.0
0.4860000014305115,1.0,0.0
0.4869999885559082,1.0,0.0
0.4880000054836273,1.0,0.0
0.48899999260902405,1.0,0.0
0.49000000953674316,1.0,0.0
0.4909999966621399,1.0,0.0
0.492000013589859,1.0,0.0
0.49300000071525574,1.0,0.0
0.49399998784065247,1.0,0.0
0.4950000047683716,1.0,0.0
0.4959999918937683,1.0,0.0
0.4970000088214874,1.0,0.0
0.49799999594688416,1.0,0.0
0.49900001287460327,1.0,0.0
0.5,1.0,0.0
0.5009999871253967,1.0,0.0
0.5019999742507935,1.0,0.0
0.503000020980835,1.0,0.0
0.5040000081062317,1.0,0.0
0.5049999952316284,1.0,0.0
0.5059999823570251,1.0,0.0
0.5070000290870667,1.0,0.0
0.5080000162124634,1.0,0.0
0.5090000033378601,1.0,0.0
0.5099999904632568,1.0,0.0
0.5109999775886536,1.0,0.0
0.5120000243186951,1.0,0.0
0.5130000114440918,1.0,0.0
0.5139999985694885,1.0,0.0
0.5149999856948853,1.0,0.0
0.515999972820282,1.0,0.0
0.5170000195503235,1.0,0.0
0.5180000066757202,1.0,0.0
0.5189999938011169,1.0,0.0
0.5199999809265137,1.0,0.0
0.5210000276565552,1.0,0.0
0.5220000147819519,1.0,0.0
0.5230000019073486,1.0,0.0
0.5239999890327454,1.0,0.0
0.5249999761581421,1.0,0.0
0.5260000228881836,1.0,0.0
0.5270000100135803,1.0,0.0
0.527999997138977,1.0,0.0
0.5289999842643738,1.0,0.0
0.5299999713897705,1.0,0.0
0.531000018119812,1.0,0.0
0.5320000052452087,1.0,0.0
0.5329999923706055,1.0,0.0
0.5339999794960022,1.0,0.0
0.5350000262260437,1.0,0.0
0.5360000133514404,1.0,0.0
0.5370000004768372,1.0,0.0
0.5379999876022339,1.0,0.0
0.5389999747276306,1.0,0.0
0.5400000214576721,1.0,0.0
0.5410000085830688,1.0,0.0
0.5419999957084656,1.0,0.0
0.5429999828338623,1.0,0.0
0.5440000295639038,1.0,0.0
0.5450000166893005,1.0,0.0
0.5460000038146973,1.0,0.0
0.546999990940094,1.0,0.0
0.5479999780654907,1.0,0.0
0.5490000247955322,1.0,0.0
0.550000011920929,1.0,0.0
0.5509999990463257,1.0,0.0
0.5519999861717224,1.0,0.0
0.5529999732971191,1.0,0.0
0.5540000200271606,1.0,0.0
0.5550000071525574,1.0,0.0
0.5559999942779541,1.0,0.0
0.5569999814033508,1.0,0.0
0.5580000281333923,1.0,0.0
0.5590000152587891,1.0,0.0
0.5600000023841858,1.0,0.0
0.5609999895095825,1.0,0.0
0.5619999766349792,1.0,0.0
0.5630000233650208,1.0,0.0
0.5640000104904175,1.0,0.0
0.5649999976158142,1.0,0.0
0.5659999847412109,1.0,0.0
0.5669999718666077,1.0,0.0
0.5680000185966492,1.0,0.0
0.5690000057220459,1.0,0.0
0.5699999928474426,1.0,0.0
0.5709999799728394,1.0,0.0
0.5720000267028809,1.0,0.0
0.5730000138282776,1.0,0.0
0.5740000009536743,1.0,0.0
0.574999988079071,1.0,0.0
0.5759999752044678,1.0,0.0
0.5770000219345093,1.0,0.0
0.578000009059906,1.0,0.0
0.5789999961853027,1.0,0.0
0.5799999833106995,1.0,0.0
0.5809999704360962,1.0,0.0
0.5820000171661377,1.0,0.0
0.5830000042915344,1.0,0.0
0.5839999914169312,1.0,0.0
0.5849999785423279,1.0,0.0
0.5860000252723694,1.0,0.0
0.5870000123977661,1.0,0.0
0.5879999995231628,1.0,0.0
0.5889999866485596,1.0,0.0
0.5899999737739563,1.0,0.0
0.5910000205039978,1.0,0.0
0.5920000076293945,1.0,0.0
0.5929999947547913,1.0,0.0
0.593999981880188,1.0,0.0
0.5950000286102295,1.0,0.0
0.5960000157356262,1.0,0.0
0.597000002861023,1.0,0.0
0.5979999899864197,1.0,0.0
0.5989999771118164,1.0,0.0
0.6000000238418579,1.0,0.0
0.6010000109672546,1.0,0.0
0.6019999980926514,1.0,0.0
0.6029999852180481,1.0,0.0
0.6039999723434448,1.0,0.0
0.6050000190734863,1.0,0.0
0.6060000061988831,1.0,0.0
0.6069999933242798,1.0,0.0
0.6079999804496765,1.0,0.0
0.609000027179718,1.0,0.0
0.6100000143051147,1.0,0.0
0.6110000014305115,1.0,0.0
0.6119999885559082,1.0,0.0
0.6129999756813049,1.0,0.0
0.6140000224113464,1.0,0.0
0.6150000095367432,1.0,0.0
0.6159999966621399,1.0,0.0
0.6169999837875366,1.0,0.0
0.6179999709129333,1.0,0.0
0.6190000176429749,1.0,0.0
0.6200000047683716,1.0,0.0
0.6209999918937683,1.0,0.0
0.621999979019165,1.0,0.0
0.6230000257492065,1.0,0.0
0.6240000128746033,1.0,0.0
0.625,1.0,0.0
0.6259999871253967,1.0,0.0
0.6269999742507935,1.0,0.0
0.628000020980835,1.0,0.0
0.6290000081062317,1.0,0.0
0.6299999952316284,1.0,0.0
0.6309999823570251,1.0,0.0
0.6320000290870667,1.0,0.0
0.6330000162124634,1.0,0.0
0.6340000033378601,1.0,0.0
0.6349999904632568,1.0,0.0
0.6359999775886536,1.0,0.0
0.6370000243186951,1.0,0.0
0.6380000114440918,1.0,0.0
0.6389999985694885,1.0,0.0
0.6399999856948853,1.0,0.0
0.640999972820282,1.0,0.0
0.6420000195503235,1.0,0.0
0.6430000066757202,1.0,0.0
0.6439999938011169,1.0,0.0
0.6449999809265137,1.0,0.0
0.6460000276565552,1.0,0.0
0.6470000147819519,1.0,0.0
0.6480000019073486,1.0,0.0
0.6489999890327454,1.0,0.0
0.6499999761581421,1.0,0.0
0.6510000228881836,1.0,0.0
0.6520000100135803,1.0,0.0
0.652999997138977,1.0,0.0
0.6539999842643738,1.0,0.0
0.6549999713897705,1.0,0.0
0.656000018119812,1.0,0.0
0.6570000052452087,1.0,0.0
0.6579999923706055,1.0,0.0
0.6589999794960022,1.0,0.0
0.6600000262260437,1.0,0.0
0.6610000133514404,1.0,0.0
0.6620000004768372,1.0,0.0
0.6629999876022339,1.0,0.0
0.6639999747276306,1.0,0.0
0.6650000214576721,1.0,0.0
0.6660000085830688,1.0,0.0
0.6669999957084656,1.0,0.0
0.6679999828338623,1.0,0.0
0.6690000295639038,1.0,0.0
0.6700000166893005,1.0,0.0
0.6710000038146973,1.0,0.0
0.671999990940094,1.0,0.0
0.6729999780654907,1.0,0.0
0.6740000247955322,1.0,0.0
0.675000011920929,1.0,0.0
0.6759999990463257,1.0,0.0
0.6769999861717224,1.0,0.0
0.6779999732971191,1.0,0.0
0.6790000200271606,1.0,0.0
0.6800000071525574,1.0,0.0
0.6809999942779541,1.0,0.0
0.6819999814033508,1.0,0.0
0.6830000281333923,1.0,0.0
0.6840000152587891,1.0,0.0
0.6850000023841858,1.0,0.0
0.6859999895095825,1.0,0.0
0.6869999766349792,1.0,0.0
0.6880000233650208,1.0,0.0
0.6890000104904175,1.0,0.0
0.6899999976158142,1.0,0.0
0.6909999847412109,1.0,0.0
0.6919999718666077,1.0,0.0
0.6930000185966492,1.0,0.0
0.6940000057220459,1.0,0.0
0.6949999928474426,1.0,0.0
0.6959999799728394,1.0,0.0
0.6970000267028809,1.0,0.0
0.6980000138282776,1.0,0.0
0.6990000009536743,1.0,0.0
0.699999988079071,1.0,0.0
0.7009999752044678,1.0,0.0
0.7020000219345093,1.0,0.0
0.703000009059906,1.0,0.0
0.7039999961853027,1.0,0.0
0.7049999833106995,1.0,0.0
0.7059999704360962,1.0,0.0
0.7070000171661377,1.0,0.0
0.7080000042915344,1.0,0.0
0.7089999914169312,1.0,0.0
0.7099999785423279,1.0,0.0
0.7110000252723694,1.0,0.0
0.7120000123977661,1.0,0.0
0.7129999995231628,1.0,0.0
0.7139999866485596,1.0,0.0
0.7149999737739563,1.0,0.0
0.7160000205039978,1.0,0.0
0.7170000076293945,1.0,0.0
0.7179999947547913,1.0,0.0
0.718999981880188,1.0,0.0
0.7200000286102295,1.0,0.0
0.7210000157356262,1.0,0.0
0.722000002861023,1.0,0.0
0.7229999899864197,1.0,0.0
0.7239999771118164,1.0,0.0
