threshold,far,frr
0.061000000685453415,0.0,1.0
0.06199999898672104,0.0,1.0
0.06300000101327896,0.0,0.9988889098167419
0.06400000303983688,0.0,0.9988889098167419
0.06499999761581421,0.0,0.9988889098167419
0.06599999964237213,0.0,0.9988889098167419
0.06700000166893005,0.0,0.9988889098167419
0.06800000369548798,0.0,0.9977777600288391
0.0689999982714653,0.0,0.9977777600288391
0.07000000029802322,0.0,0.9977777600288391
0.07100000232458115,0.0,0.9977777600288391
0.07199999690055847,0.0,0.996666669845581
0.0729999989271164,0.0,0.996666669845581
0.07400000095367432,0.0,0.996666669845581
0.07500000298023224,0.0,0.996666669845581
0.07599999755620956,0.0,0.995555579662323
0.07699999958276749,0.0,0.995555579662323
0.07800000160932541,0.0,0.9944444298744202
0.07900000363588333,0.0,0.9944444298744202
0.07999999821186066,0.0,0.9944444298744202
0.08100000023841858,0.0,0.9944444298744202
0.0820000022649765,0.0,0.9944444298744202
0.08299999684095383,0.0,0.992222249507904
0.08399999886751175,0.0,0.9911110997200012
0.08500000089406967,0.0,0.9911110997200012
0.0860000029206276,0.0,0.9900000095367432
0.08699999749660492,0.0,0.9900000095367432
0.08799999952316284,0.0,0.9888888597488403
0.08900000154972076,0.0,0.9888888597488403
0.09000000357627869,0.0,0.9866666793823242
0.09099999815225601,0.0,0.9855555295944214
0.09200000017881393,0.0,0.9833333492279053
0.09300000220537186,0.0,0.9811111092567444
0.09399999678134918,0.0,0.9800000190734863
0.0949999988079071,0.0,0.9788888692855835
0.09600000083446503,0.0,0.9788888692855835
0.09700000286102295,0.0,0.9777777791023254
0.09799999743700027,0.0,0.9766666889190674
0.0989999994635582,0.0,0.9733333587646484
0.10000000149011612,0.0,0.9700000286102295
0.10100000351667404,0.0,0.9688888788223267
0.10199999809265137,0.0,0.9655555486679077
0.10300000011920929,0.0,0.9655555486679077
0.10400000214576721,0.0,0.9622222185134888
0.10499999672174454,0.0,0.9588888883590698
0.10599999874830246,0.0,0.9555555582046509
0.10700000077486038,0.0,0.9522222280502319
0.1080000028014183,0.0,0.9466666579246521
0.10899999737739563,0.0,0.9433333277702332
0.10999999940395355,0.0,0.9388889074325562
0.11100000143051147,0.0,0.9366666674613953
0.1120000034570694,0.0,0.9288889169692993
0.11299999803304672,0.0,0.9211111068725586
0.11400000005960464,0.0,0.9166666865348816
0.11500000208616257,0.0,0.9100000262260437
0.11599999666213989,0.0,0.9055555462837219
0.11699999868869781,0.0,0.902222216129303
0.11800000071525574,0.0,0.897777795791626
0.11900000274181366,0.0,0.8933333158493042
0.11999999731779099,0.0,0.8911111354827881
0.12099999934434891,0.0,0.8888888955116272
0.12200000137090683,0.0,0.8844444155693054
0.12300000339746475,0.0,0.8799999952316284
0.12399999797344208,0.0,0.8755555748939514
0.125,0.0,0.8700000047683716
0.12600000202655792,0.0,0.8666666746139526
0.12700000405311584,0.0,0.8622221946716309
0.12800000607967377,0.0,0.8588888645172119
0.1289999932050705,0.0,0.8566666841506958
0.12999999523162842,0.0,0.851111114025116
0.13099999725818634,0.0,0.8455555438995361
0.13199999928474426,0.0,0.8444444537162781
0.13300000131130219,0.0,0.8422222137451172
0.1340000033378601,0.0,0.8388888835906982
0.13500000536441803,0.0,0.8311111330986023
0.13600000739097595,0.0,0.8255555629730225
0.13699999451637268,0.0,0.8222222328186035
0.1379999965429306,0.0,0.8144444227218628
0.13899999856948853,0.0,0.8088889122009277
0.14000000059604645,0.0,0.804444432258606
0.14100000262260437,1.9975032046204433e-05,0.800000011920929
0.1420000046491623,1.9975032046204433e-05,0.7944444417953491
0.14300000667572021,2.9962546250317246e-05,0.7900000214576721
0.14399999380111694,2.9962546250317246e-05,0.7833333611488342
0.14499999582767487,2.9962546250317246e-05,0.7744444608688354
0.1459999978542328,3.9950064092408866e-05,0.7633333206176758
0.1469999998807907,4.993757829652168e-05,0.7611111402511597
0.14800000190734863,5.992509250063449e-05,0.75
0.14900000393390656,6.991261034272611e-05,0.745555579662323
0.15000000596046448,8.988763875095174e-05,0.7388888597488403
0.1509999930858612,0.00010986267443513498,0.7311111092567444
0.15199999511241913,0.00013982522068545222,0.7233333587646484
0.15299999713897705,0.00016978775965981185,0.7177777886390686
0.15399999916553497,0.00016978775965981185,0.7133333086967468
0.1550000011920929,0.00016978775965981185,0.7055555582046509
0.15600000321865082,0.0001897627953439951,0.6966666579246521
0.15700000524520874,0.00019975031318608671,0.6888889074325562
0.15800000727176666,0.00023970037000253797,0.6811110973358154
0.1589999943971634,0.0002496879023965448,0.6722221970558167
0.1599999964237213,0.0002696629089768976,0.6677777767181396
0.16099999845027924,0.00027965044137090445,0.6644444465637207
0.16200000047683716,0.00028963794466108084,0.6555555462837219
0.16300000250339508,0.0003196005127392709,0.6511111259460449
0.164000004529953,0.0003795255906879902,0.6466666460037231
0.16500000655651093,0.0004594257043208927,0.6411111354827881
0.16599999368190765,0.0005593008827418089,0.6355555653572083
0.16699999570846558,0.0006591760320588946,0.6233333349227905
0.1679999977350235,0.0007790262461639941,0.6144444346427917
0.16899999976158142,0.0008289638208225369,0.602222204208374
0.17000000178813934,0.0009488139767199755,0.596666693687439
0.17100000381469727,0.0010287141194567084,0.5844444632530212
0.1720000058412552,0.0011885144049301744,0.5777778029441833
0.17299999296665192,0.0013682895805686712,0.5644444227218628
0.17399999499320984,0.0015280898660421371,0.5555555820465088
0.17499999701976776,0.001687890151515603,0.54666668176651
0.17599999904632568,0.0018377028172835708,0.5422222018241882
0.1770000010728836,0.002177278511226177,0.5277777910232544
0.17800000309944153,0.0024769038427621126,0.5222222208976746
0.17900000512599945,0.0028164794202893972,0.5144444704055786
0.18000000715255737,0.00309612974524498,0.503333330154419
0.1809999942779541,0.0035156055819243193,0.49888888001441956
0.18199999630451202,0.0038352059200406075,0.4933333396911621
0.18299999833106995,0.004334581550210714,0.4877777695655823
0.18400000035762787,0.00491385767236352,0.48444443941116333
0.1850000023841858,0.005702871363610029,0.4744444489479065
0.1860000044107437,0.006242197472602129,0.46444445848464966
0.18700000643730164,0.007091136183589697,0.46000000834465027
0.18799999356269836,0.008589263074100018,0.4511111080646515
0.1889999955892563,0.00979775283485651,0.4422222077846527
0.1899999976158142,0.011056180112063885,0.4355555474758148
0.19099999964237213,0.012464419938623905,0.41777777671813965
0.19200000166893005,0.014272159896790981,0.40888887643814087
0.19300000369548798,0.016269663348793983,0.39444443583488464
0.1940000057220459,0.018167290836572647,0.3888888955116272
0.19499999284744263,0.02075405791401863,0.38111111521720886
0.19599999487400055,0.02352060005068779,0.37444445490837097
0.19699999690055847,0.02653682976961136,0.36888888478279114
0.1979999989271164,0.03012234717607498,0.36222222447395325
0.19900000095367432,0.033957552164793015,0.3544444441795349
0.20000000298023224,0.03814232349395752,0.347777783870697
0.20100000500679016,0.04303620383143425,0.33666667342185974
0.20200000703334808,0.04830961301922798,0.32777777314186096
0.2029999941587448,0.05453183501958847,0.3222222328186035
0.20399999618530273,0.06085393205285072,0.30888888239860535
0.20499999821186066,0.0675855204463005,0.30222222208976746
0.20600000023841858,0.07523595541715622,0.2944444417953491
0.2070000022649765,0.08348564058542252,0.2888889014720917
0.20800000429153442,0.09287390857934952,0.2800000011920929
0.20900000631809235,0.10856429487466812,0.2622222304344177
0.20999999344348907,0.11986017227172852,0.25111111998558044
0.210999995470047,0.1317053735256195,0.24222221970558167
0.21199999749660492,0.14462921023368835,0.23888888955116272
0.21299999952316284,0.15843196213245392,0.23222222924232483
0.21400000154972076,0.17309363186359406,0.22333332896232605
0.2150000035762787,0.18875405192375183,0.21666666865348816
0.2160000056028366,0.20536328852176666,0.20777778327465057
0.21699999272823334,0.22291135787963867,0.1922222226858139
0.21799999475479126,0.24262671172618866,0.18000000715255737
0.21899999678134918,0.26229214668273926,0.1733333319425583
0.2199999988079071,0.28234705328941345,0.16333332657814026
0.22100000083446503,0.3041797876358032,0.15666666626930237
0.22200000286102295,0.3273707926273346,0.15000000596046448
0.22300000488758087,0.3513108491897583,0.14444445073604584
0.2240000069141388,0.3759200870990753,0.13777777552604675
0.22499999403953552,0.4008289575576782,0.12999999523162842
0.22599999606609344,0.42822471261024475,0.12333333492279053
0.22699999809265137,0.4567590653896332,0.11777777969837189
0.2280000001192093,0.4854731559753418,0.1111111119389534
0.2290000021457672,0.5146167278289795,0.10333333164453506
0.23000000417232513,0.5601098537445068,0.10111111402511597
0.23100000619888306,0.5886741280555725,0.09888888895511627
0.23199999332427979,0.6181373000144958,0.09222222119569778
0.2329999953508377,0.6476404666900635,0.08222222328186035
0.23399999737739563,0.6751260757446289,0.07555555552244186
0.23499999940395355,0.7038401961326599,0.06333333253860474
0.23600000143051147,0.7302571535110474,0.05999999865889549
0.2370000034570694,0.7566342353820801,0.05444444343447685
0.23800000548362732,0.7813233733177185,0.05000000074505806
0.23899999260902405,0.8043545484542847,0.046666666865348816
0.23999999463558197,0.8248389363288879,0.03888889029622078
0.2409999966621399,0.8444544076919556,0.036666665226221085
0.24199999868869781,0.8622322082519531,0.03444444388151169
0.24300000071525574,0.8784918785095215,0.031111111864447594
0.24400000274181366,0.89234459400177,0.029999999329447746
0.24500000476837158,0.9054481983184814,0.025555554777383804
0.2460000067949295,0.9181023836135864,0.02222222276031971
0.24699999392032623,0.9286292195320129,0.02222222276031971
0.24799999594688416,0.9376679062843323,0.019999999552965164
0.24899999797344208,0.946556806564331,0.017777778208255768
0.25,0.9577727913856506,0.014444444328546524
0.25099998712539673,0.9641048908233643,0.012222222052514553
0.25200000405311584,0.9692884087562561,0.009999999776482582
0.2529999911785126,0.9738826751708984,0.009999999776482582
0.2540000081062317,0.9777877926826477,0.008888889104127884
0.2549999952316284,0.9812034964561462,0.006666666828095913
0.25600001215934753,0.9842896461486816,0.006666666828095913
0.25699999928474426,0.9869263172149658,0.006666666828095913
0.257999986410141,0.9890836477279663,0.006666666828095913
0.2590000033378601,0.9907415509223938,0.006666666828095913
0.25999999046325684,0.9920998811721802,0.0055555556900799274
0.26100000739097595,0.9932883977890015,0.002222222276031971
0.2619999945163727,0.9943071007728577,0.002222222276031971
0.2630000114440918,0.9951959848403931,0.0011111111380159855
0.2639999985694885,0.9958951473236084,0.0
0.26499998569488525,0.9965143799781799,0.0
0.26600000262260437,0.9969737529754639,0.0
0.2669999897480011,0.9972733855247498,0.0
0.2680000066757202,0.9976828694343567,0.0
0.26899999380111694,0.9980524182319641,0.0
0.27000001072883606,0.9983919858932495,0.0
0.2709999978542328,0.9986816644668579,0.0
0.2720000147819519,0.9988514184951782,0.0
0.27300000190734863,0.9990212321281433,0.0
0.27399998903274536,0.9992209672927856,0.0
0.2750000059604645,0.999370813369751,0.0
0.2759999930858612,0.99945068359375,0.0
0.2770000100135803,0.9995505809783936,0.0
0.27799999713897705,0.9996604323387146,0.0
0.27900001406669617,0.9997403025627136,0.0
0.2800000011920929,0.9997802972793579,0.0
0.2809999883174896,0.9998102188110352,0.0
0.28200000524520874,0.9998202323913574,0.0
0.28299999237060547,0.9998301863670349,0.0
0.2840000092983246,0.9998601675033569,0.0
0.2849999964237213,0.9999001026153564,0.0
0.28600001335144043,0.9999300837516785,0.0
0.28700000047683716,0.9999300837516785,0.0
0.2879999876022339,0.9999400973320007,0.0
0.289000004529953,0.9999500513076782,0.0
0.28999999165534973,0.999970018863678,0.0
0.29100000858306885,0.9999899864196777,0.0
0.2919999957084656,0.9999899864196777,0.0
0.2930000126361847,0.9999899864196777,0.0
0.2939999997615814,1.0,0.0
0.29499998688697815,1.0,0.0
0.29600000381469727,1.0,0.0
0.296999990940094,1.0,0.0
0.2980000078678131,1.0,0.0
0.29899999499320984,1.0,0.0
0.30000001192092896,1.0,0.0
0.3009999990463257,1.0,0.0
0.3019999861717224,1.0,0.0
0.30300000309944153,1.0,0.0
0.30399999022483826,1.0,0.0
0.3050000071525574,1.0,0.0
0.3059999942779541,1.0,0.0
0.3070000112056732,1.0,0.0
0.30799999833106995,1.0,0.0
0.3089999854564667,1.0,0.0
0.3100000023841858,1.0,0.0
0.3109999895095825,1.0,0.0
0.31200000643730164,1.0,0.0
0.31299999356269836,1.0,0.0
0.3140000104904175,1.0,0.0
0.3149999976158142,1.0,0.0
0.3160000145435333,1.0,0.0
0.31700000166893005,1.0,0.0
0.3179999887943268,1.0,0.0
0.3190000057220459,1.0,0.0
0.3199999928474426,1.0,0.0
0.32100000977516174,1.0,0.0
0.32199999690055847,1.0,0.0
0.3230000138282776,1.0,0.0
0.3240000009536743,1.0,0.0
0.32499998807907104,1.0,0.0
0.32600000500679016,1.0,0.0
0.3269999921321869,1.0,0.0
0.328000009059906,1.0,0.0
0.32899999618530273,1.0,0.0
0.33000001311302185,1.0,0.0
0.3310000002384186,1.0,0.0
0.3319999873638153,1.0,0.0
0.3330000042915344,1.0,0.0
0.33399999141693115,1.0,0.0
0.33500000834465027,1.0,0.0
0.335999995470047,1.0,0.0
0.3370000123977661,1.0,0.0
0.33799999952316284,1.0,0.0
0.33899998664855957,1.0,0.0
0.3400000035762787,1.0,0.0
0.3409999907016754,1.0,0.0
0.34200000762939453,1.0,0.0
0.34299999475479126,1.0,0.0
0.3440000116825104,1.0,0.0
0.3449999988079071,1.0,0.0
0.34599998593330383,1.0,0.0
0.34700000286102295,1.0,0.0
0.3479999899864197,1.0,0.0
0.3490000069141388,1.0,0.0
0.3499999940395355,1.0,0.0
0.35100001096725464,1.0,0.0
0.35199999809265137,1.0,0.0
0.3529999852180481,1.0,0.0
0.3540000021457672,1.0,0.0
0.35499998927116394,1.0,0.0
0.35600000619888306,1.0,0.0
0.3569999933242798,1.0,0.0
0.3580000102519989,1.0,0.0
0.35899999737739563,1.0,0.0
0.36000001430511475,1.0,0.0
0.3610000014305115,1.0,0.0
0.3619999885559082,1.0,0.0
0.3630000054836273,1.0,0.0
0.36399999260902405,1.0,0.0
0.36500000953674316,1.0,0.0
0.3659999966621399,1.0,0.0
0.367000013589859,1.0,0.0
0.36800000071525574,1.0,0.0
0.36899998784065247,1.0,0.0
0.3700000047683716,1.0,0.0
0.3709999918937683,1.0,0.0
0.3720000088214874,1.0,0.0
0.37299999594688416,1.0,0.0
0.37400001287460327,1.0,0.0
0.375,1.0,0.0
0.37599998712539673,1.0,0.0
0.37700000405311584,1.0,0.0
0.3779999911785126,1.0,0.0
0.3790000081062317,1.0,0.0
0.3799999952316284,1.0,0.0
0.38100001215934753,1.0,0.0
0.38199999928474426,1.0,0.0
0.382999986410141,1.0,0.0
0.3840000033378601,1.0,0.0
0.38499999046325684,1.0,0.0
0.38600000739097595,1.0,0.0
0.3869999945163727,1.0,0.0
0.3880000114440918,1.0,0.0
0.3889999985694885,1.0,0.0
0.38999998569488525,1.0,0.0
0.39100000262260437,1.0,0.0
0.3919999897480011,1.0,0.0
0.3930000066757202,1.0,0.0
0.39399999380111694,1.0,0.0
0.39500001072883606,1.0,0.0
0.3959999978542328,1.0,0.0
0.3970000147819519,1.0,0.0
0.39800000190734863,1.0,0.0
0.39899998903274536,1.0,0.0
0.4000000059604645,1.0,0.0
0.4009999930858612,1.0,0.0
0.4020000100135803,1.0,0.0
0.40299999713897705,1.0,0.0
0.40400001406669617,1.0,0.0
0.4050000011920929,1.0,0.0
0.4059999883174896,1.0,0.0
0.40700000524520874,1.0,0.0
0.40799999237060547,1.0,0.0
0.4090000092983246,1.0,0.0
0.4099999964237213,1.0,0.0
0.41100001335144043,1.0,0.0
0.41200000047683716,1.0,0.0
0.4129999876022339,1.0,0.0
0.414000004529953,1.0,0.0
0.41499999165534973,1.0,0.0
0.41600000858306885,1.0,0.0
0.4169999957084656,1.0,0.0
0.4180000126361847,1.0,0.0
0.4189999997615814,1.0,0.0
0.41999998688697815,1.0,0.0
0.42100000381469727,1.0,0.0
0.421999990940094,1.0,0.0
0.4230000078678131,1.0,0.0
0.42399999499320984,1.0,0.0
0.42500001192092896,1.0,0.0
0.4259999990463257,1.0,0.0
0.4269999861717224,1.0,0.0
0.42800000309944153,1.0,0.0
0.42899999022483826,1.0,0.0
0.4300000071525574,1.0,0.0
0.4309999942779541,1.0,0.0
0.4320000112056732,1.0,0.0
0.43299999833106995,1.0,0.0
0.4339999854564667,1.0,0.0
0.4350000023841858,1.0,0.0
0.4359999895095825,1.0,0.0
0.43700000643730164,1.0,0.0
0.43799999356269836,1.0,0.0
0.4390000104904175,1.0,0.0
0.4399999976158142,1.0,0.0
0.4410000145435333,1.0,0.0
0.44200000166893005,1.0,0.0
0.4429999887943268,1.0,0.0
0.4440000057220459,1.0,0.0
0.4449999928474426,1.0,0.0
0.44600000977516174,1.0,0.0
0.44699999690055847,1.0,0.0
0.4480000138282776,1.0,0.0
0.4490000009536743,1.0,0.0
0.44999998807907104,1.0,0.0
0.45100000500679016,1.0,0.0
0.4519999921321869,1.0,0.0
0.453000009059906,1.0,0.0
0.45399999618530273,1.0,0.0
0.45500001311302185,1.0,0.0
0.4560000002384186,1.0,0.0
0.4569999873638153,1.0,0.0
0.4580000042915344,1.0,0.0
0.45899999141693115,1.0,0.0
0.46000000834465027,1.0,0.0
0.460999995470047,1.0,0.0
0.4620000123977661,1.0,0.0
0.46299999952316284,1.0,0.0
0.46399998664855957,1.0,0.0
0.4650000035762787,1.0,0.0
0.4659999907016754,1.0,0.0
0.46700000762939453,1.0,0.0
0.46799999475479126,1.0,0.0
0.4690000116825104,1.0,0.0
0.4699999988079071,1.0,0.0
0.47099998593330383,1.0,0.0
0.47200000286102295,1.0,0.0
0.4729999899864197,1.0,0.0
0.4740000069141388,1.0,0.0
0.4749999940395355,1.0,0.0
0.47600001096725464,1.0,0.0
0.47699999809265137,1.0,0.0
0.4779999852180481,1.0,0.0
0.4790000021457672,1.0,0.0
0.47999998927116394,1.0,0.0
0.48100000619888306,1.0,0.0
0.4819999933242798,1.0,0.0
0.4830000102519989,1.0,0.0
0.48399999737739563,1.0,0.0
0.48500001430511475,1.0,0.0
0.4860000014305115,1.0,0.0
0.4869999885559082,1.0,0.0
0.4880000054836273,1.0,0.0
0.48899999260902405,1.0,0.0
0.49000000953674316,1.0,0.0
0.4909999966621399,1.0,0.0
0.492000013589859,1.0,0.0
0.49300000071525574,1.0,0.0
0.49399998784065247,1.0,0.0
0.4950000047683716,1.0,0.0
0.4959999918937683,1.0,0.0
0.4970000088214874,1.0,0.0
0.49799999594688416,1.0,0.0
0.49900001287460327,1.0,0.0
0.5,1.0,0.0
0.5009999871253967,1.0,0.0
0.5019999742507935,1.0,0.0
0.503000020980835,1.0,0.0
0.5040000081062317,1.0,0.0
0.5049999952316284,1.0,0.0
0.5059999823570251,1.0,0.0
0.5070000290870667,1.0,0.0
0.5080000162124634,1.0,0.0
0.5090000033378601,1.0,0.0
0.5099999904632568,1.0,0.0
0.5109999775886536,1.0,0.0
0.5120000243186951,1.0,0.0
0.5130000114440918,1.0,0.0
0.5139999985694885,1.0,0.0
0.5149999856948853,1.0,0.0
0.515999972820282,1.0,0.0
0.5170000195503235,1.0,0.0
0.5180000066757202,1.0,0.0
0.5189999938011169,1.0,0.0
0.5199999809265137,1.0,0.0
0.5210000276565552,1.0,0.0
0.5220000147819519,1.0,0.0
0.5230000019073486,1.0,0.0
0.5239999890327454,1.0,0.0
0.5249999761581421,1.0,0.0
0.5260000228881836,1.0,0.0
0.5270000100135803,1.0,0.0
0.527999997138977,1.0,0.0
0.5289999842643738,1.0,0.0
0.5299999713897705,1.0,0.0
0.531000018119812,1.0,0.0
0.5320000052452087,1.0,0.0
0.5329999923706055,1.0,0.0
0.5339999794960022,1.0,0.0
0.5350000262260437,1.0,0.0
0.5360000133514404,1.0,0.0
0.5370000004768372,1.0,0.0
0.5379999876022339,1.0,0.0
0.5389999747276306,1.0,0.0
0.5400000214576721,1.0,0.0
0.5410000085830688,1.0,0.0
0.5419999957084656,1.0,0.0
0.5429999828338623,1.0,0.0
0.5440000295639038,1.0,0.0
0.5450000166893005,1.0,0.0
0.5460000038146973,1.0,0.0
0.546999990940094,1.0,0.0
0.5479999780654907,1.0,0.0
0.5490000247955322,1.0,0.0
0.550000011920929,1.0,0.0
0.5509999990463257,1.0,0.0
0.5519999861717224,1.0,0.0
0.5529999732971191,1.0,0.0
0.5540000200271606,1.0,0.0
0.5550000071525574,1.0,0.0
0.5559999942779541,1.0,0.0
0.5569999814033508,1.0,0.0
0.5580000281333923,1.0,0.0
0.5590000152587891,1.0,0.0
0.5600000023841858,1.0,0.0
0.5609999895095825,1.0,0.0
0.5619999766349792,1.0,0.0
0.5630000233650208,1.0,0.0
0.5640000104904175,1.0,0.0
0.5649999976158142,1.0,0.0
0.5659999847412109,1.0,0.0
0.5669999718666077,1.0,0.0
0.5680000185966492,1.0,0.0
0.5690000057220459,1.0,0.0
0.5699999928474426,1.0,0.0
0.5709999799728394,1.0,0.0
0.5720000267028809,1.0,0.0
0.5730000138282776,1.0,0.0
0.5740000009536743,1.0,0.0
0.574999988079071,1.0,0.0
0.5759999752044678,1.0,0.0
0.5770000219345093,1.0,0.0
0.578000009059906,1.0,0.0
0.5789999961853027,1.0,0.0
0.5799999833106995,1.0,0.0
0.5809999704360962,1.0,0.0
0.5820000171661377,1.0,0.0
0.5830000042915344,1.0,0.0
0.5839999914169312,1.0,0.0
0.5849999785423279,1.0,0.0
0.5860000252723694,1.0,0.0
0.5870000123977661,1.0,0.0
0.5879999995231628,1.0,0.0
0.5889999866485596,1.0,0.0
0.5899999737739563,1.0,0.0
0.5910000205039978,1.0,0.0
0.5920000076293945,1.0,0.0
0.5929999947547913,1.0,0.0
0.593999981880188,1.0,0.0
0.5950000286102295,1.0,0.0
0.5960000157356262,1.0,0.0
0.597000002861023,1.0,0.0
0.5979999899864197,1.0,0.0
0.5989999771118164,1.0,0.0
0.6000000238418579,1.0,0.0
0.6010000109672546,1.0,0.0
0.6019999980926514,1.0,0.0
0.6029999852180481,1.0,0.0
0.6039999723434448,1.0,0.0
0.6050000190734863,1.0,0.0
0.6060000061988831,1.0,0.0
0.6069999933242798,1.0,0.0
0.6079999804496765,1.0,0.0
0.609000027179718,1.0,0.0
0.6100000143051147,1.0,0.0
0.6110000014305115,1.0,0.0
0.6119999885559082,1.0,0.0
0.6129999756813049,1.0,0.0
0.6140000224113464,1.0,0.0
0.6150000095367432,1.0,0.0
0.6159999966621399,1.0,0.0
0.6169999837875366,1.0,0.0
0.6179999709129333,1.0,0.0
0.6190000176429749,1.0,0.0
0.6200000047683716,1.0,0.0
0.6209999918937683,1.0,0.0
0.621999979019165,1.0,0.0
0.6230000257492065,1.0,0.0
0.6240000128746033,1.0,0.0
0.625,1.0,0.0
0.6259999871253967,1.0,0.0
0.6269999742507935,1.0,0.0
0.628000020980835,1.0,0.0
0.6290000081062317,1.0,0.0
0.6299999952316284,1.0,0.0
0.6309999823570251,1.0,0.0
0.6320000290870667,1.0,0.0
0.6330000162124634,1.0,0.0
0.6340000033378601,1.0,0.0
0.6349999904632568,1.0,0.0
0.6359999775886536,1.0,0.0
0.6370000243186951,1.0,0.0
0.6380000114440918,1.0,0.0
0.6389999985694885,1.0,0.0
0.6399999856948853,1.0,0.0
0.640999972820282,1.0,0.0
0.6420000195503235,1.0,0.0
0.6430000066757202,1.0,0.0
0.6439999938011169,1.0,0.0
0.6449999809265137,1.0,0.0
0.6460000276565552,1.0,0.0
0.6470000147819519,1.0,0.0
0.6480000019073486,1.0,0.0
0.6489999890327454,1.0,0.0
0.6499999761581421,1.0,0.0
0.6510000228881836,1.0,0.0
0.6520000100135803,1.0,0.0
0.652999997138977,1.0,0.0
0.6539999842643738,1.0,0.0
0.6549999713897705,1.0,0.0
0.656000018119812,1.0,0.0
0.6570000052452087,1.0,0.0
0.6579999923706055,1.0,0.0
0.6589999794960022,1.0,0.0
0.6600000262260437,1.0,0.0
0.6610000133514404,1.0,0.0
0.6620000004768372,1.0,0.0
0.6629999876022339,1.0,0.0
0.6639999747276306,1.0,0.0
0.6650000214576721,1.0,0.0
0.6660000085830688,1.0,0.0
0.6669999957084656,1.0,0.0
0.6679999828338623,1.0,0.0
0.6690000295639038,1.0,0.0
0.6700000166893005,1.0,0.0
0.6710000038146973,1.0,0.0
0.671999990940094,1.0,0.0
0.6729999780654907,1.0,0.0
0.6740000247955322,1.0,0.0
0.675000011920929,1.0,0.0
0.6759999990463257,1.0,0.0
0.6769999861717224,1.0,0.0
0.6779999732971191,1.0,0.0
0.6790000200271606,1.0,0.0
0.6800000071525574,1.0,0.0
0.6809999942779541,1.0,0.0
0.6819999814033508,1.0,0.0
0.6830000281333923,1.0,0.0
0.6840000152587891,1.0,0.0
0.6850000023841858,1.0,0.0
0.6859999895095825,1.0,0.0
0.6869999766349792,1.0,0.0
0.6880000233650208,1.0,0.0
0.6890000104904175,1.0,0.0
0.6899999976158142,1.0,0.0
0.6909999847412109,1.0,0.0
0.6919999718666077,1.0,0.0
0.6930000185966492,1.0,0.0
0.6940000057220459,1.0,0.0
0.6949999928474426,1.0,0.0
0.6959999799728394,1.0,0.0
0.6970000267028809,1.0,0.0
0.6980000138282776,1.0,0.0
0.6990000009536743,1.0,0.0
0.699999988079071,1.0,0.0
0.7009999752044678,1.0,0.0
0.7020000219345093,1.0,0.0
0.703000009059906,1.0,0.0
0.7039999961853027,1.0,0.0
0.7049999833106995,1.0,0.0
0.7059999704360962,1.0,0.0
0.7070000171661377,1.0,0.0
0.7080000042915344,1.0,0.0
0.7089999914169312,1.0,0.0
0.7099999785423279,1.0,0.0
0.7110000252723694,1.0,0.0
0.7120000123977661,1.0,0.0
0.7129999995231628,1.0,0.0
0.7139999866485596,1.0,0.0
0.7149999737739563,1.0,0.0
0.7160000205039978,1.0,0.0
0.7170000076293945,1.0,0.0
0.7179999947547913,1.0,0.0
0.718999981880188,1.0,0.0
